Jahr;ICD10_Code;Diagnose_Bezeichnung;maennlich_unter_1_Jahr;maennlich_1_bis_unter_5_Jahre;maennlich_5_bis_unter_10_Jahre;maennlich_10_bis_unter_15_Jahre;maennlich_15_bis_unter_18_Jahre;maennlich_18_bis_unter_20_Jahre;maennlich_20_bis_unter_25_Jahre;maennlich_25_bis_unter_30_Jahre;maennlich_30_bis_unter_35_Jahre;maennlich_35_bis_unter_40_Jahre;maennlich_40_bis_unter_45_Jahre;maennlich_45_bis_unter_50_Jahre;maennlich_50_bis_unter_55_Jahre;maennlich_55_bis_unter_60_Jahre;maennlich_60_bis_unter_65_Jahre;maennlich_65_bis_unter_70_Jahre;maennlich_70_bis_unter_75_Jahre;maennlich_75_bis_unter_80_Jahre;maennlich_80_bis_unter_85_Jahre;maennlich_85_bis_unter_90_Jahre;maennlich_90_bis_unter_95_Jahre;maennlich_95_Jahre_und_mehr;maennlich_insgesamt;weiblich_unter_1_Jahr;weiblich_1_bis_unter_5_Jahre;weiblich_5_bis_unter_10_Jahre;weiblich_10_bis_unter_15_Jahre;weiblich_15_bis_unter_18_Jahre;weiblich_18_bis_unter_20_Jahre;weiblich_20_bis_unter_25_Jahre;weiblich_25_bis_unter_30_Jahre;weiblich_30_bis_unter_35_Jahre;weiblich_35_bis_unter_40_Jahre;weiblich_40_bis_unter_45_Jahre;weiblich_45_bis_unter_50_Jahre;weiblich_50_bis_unter_55_Jahre;weiblich_55_bis_unter_60_Jahre;weiblich_60_bis_unter_65_Jahre;weiblich_65_bis_unter_70_Jahre;weiblich_70_bis_unter_75_Jahre;weiblich_75_bis_unter_80_Jahre;weiblich_80_bis_unter_85_Jahre;weiblich_85_bis_unter_90_Jahre;weiblich_90_bis_unter_95_Jahre;weiblich_95_Jahre_und_mehr;weiblich_insgesamt;insgesamt_unter_1_Jahr;insgesamt_1_bis_unter_5_Jahre;insgesamt_5_bis_unter_10_Jahre;insgesamt_10_bis_unter_15_Jahre;insgesamt_15_bis_unter_18_Jahre;insgesamt_18_bis_unter_20_Jahre;insgesamt_20_bis_unter_25_Jahre;insgesamt_25_bis_unter_30_Jahre;insgesamt_30_bis_unter_35_Jahre;insgesamt_35_bis_unter_40_Jahre;insgesamt_40_bis_unter_45_Jahre;insgesamt_45_bis_unter_50_Jahre;insgesamt_50_bis_unter_55_Jahre;insgesamt_55_bis_unter_60_Jahre;insgesamt_60_bis_unter_65_Jahre;insgesamt_65_bis_unter_70_Jahre;insgesamt_70_bis_unter_75_Jahre;insgesamt_75_bis_unter_80_Jahre;insgesamt_80_bis_unter_85_Jahre;insgesamt_85_bis_unter_90_Jahre;insgesamt_90_bis_unter_95_Jahre;insgesamt_95_Jahre_und_mehr;insgesamt_insgesamt
2024;ICD10-N43;    Hydrozele und Spermatozele;108;208;89;66;82;49;109;109;131;181;261;285;487;826;982;957;802;555;516;227;31;4;7065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;208;89;66;82;49;109;109;131;181;261;285;487;826;982;957;802;555;516;227;31;4;7065
2024;ICD10-N44;    Hodentorsion und Hydatidentorsion;105;131;528;2032;1063;379;556;313;195;114;86;34;22;30;13;13;2;2;1;3;0;0;5622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;131;528;2032;1063;379;556;313;195;114;86;34;22;30;13;13;2;2;1;3;0;0;5622
2024;ICD10-N45;    Orchitis und Epididymitis;75;122;321;548;190;119;335;399;532;758;745;765;919;1309;1715;1634;1693;1382;1352;878;233;42;16066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;122;321;548;190;119;335;399;532;758;745;765;919;1309;1715;1634;1693;1382;1352;878;233;42;16066
2024;ICD10-N46;    Sterilität beim Mann;0;0;0;0;1;0;7;11;43;43;27;22;2;4;1;0;0;0;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;11;43;43;27;22;2;4;1;0;0;0;0;0;0;0;161
2024;ICD10-N47;    Vorhauthypertrophie, Phimose und Paraphimose;115;271;356;166;42;23;41;41;31;56;47;76;97;155;237;291;404;329;536;429;132;29;3904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;271;356;166;42;23;41;41;31;56;47;76;97;155;237;291;404;329;536;429;132;29;3904
2024;ICD10-N48;    Sonstige Krankheiten des Penis;44;352;205;75;46;42;166;282;356;330;279;339;459;597;507;320;195;159;150;101;39;7;5050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;352;205;75;46;42;166;282;356;330;279;339;459;597;507;320;195;159;150;101;39;7;5050
2024;ICD10-N49;    Entzündl. Kh. d. männl. Genitalorgane, ao.n.klass.;4;17;34;15;31;20;104;175;289;368;421;465;571;681;630;468;346;277;253;149;49;13;5380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;34;15;31;20;104;175;289;368;421;465;571;681;630;468;346;277;253;149;49;13;5380
2024;ICD10-N50;    Sonstige Krankheiten der männlichen Genitalorgane;29;100;145;272;189;89;177;164;172;187;166;118;142;193;184;158;136;98;103;69;8;1;2900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;100;145;272;189;89;177;164;172;187;166;118;142;193;184;158;136;98;103;69;8;1;2900
2024;ICD10-N51;    Kh. d. männl. Genitalorgane bei ao. klass. Kh.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-N60-N64;  Krankheiten der Mamma (Brustdrüse);30;6;5;31;97;103;270;199;191;169;99;104;132;145;131;97;58;38;27;14;2;0;1948;44;5;6;98;137;352;943;1043;1299;1640;1757;1838;2097;2006;1516;952;560;331;258;123;24;5;17034;74;11;11;129;234;455;1213;1242;1490;1809;1856;1942;2229;2151;1647;1049;618;369;285;137;26;5;18982
2024;ICD10-N60;    Gutartige Mammadysplasie (Brustdrüsendysplasie);1;0;0;0;0;0;1;0;2;1;3;1;4;1;2;3;0;0;1;1;0;0;21;0;0;0;1;6;12;44;57;112;156;238;282;430;259;241;144;82;44;38;11;1;0;2158;1;0;0;1;6;12;45;57;114;157;241;283;434;260;243;147;82;44;39;12;1;0;2179
2024;ICD10-N61;    Entzündliche Krankheiten der Mamma (Brustdrüse);25;6;4;8;7;1;5;3;13;29;26;39;40;39;27;22;13;6;2;6;1;0;322;41;5;4;96;43;48;178;353;550;602;610;612;539;501;414;310;219;156;157;89;21;1;5549;66;11;8;104;50;49;183;356;563;631;636;651;579;540;441;332;232;162;159;95;22;1;5871
2024;ICD10-N62;    Hypertrophie der Mamma (Brustdrüse);0;0;1;23;89;99;259;187;167;132;65;59;84;97;97;69;43;31;22;7;1;0;1532;2;0;0;0;81;258;618;476;381;531;582;606;780;902;595;295;125;47;6;1;0;0;6286;2;0;1;23;170;357;877;663;548;663;647;665;864;999;692;364;168;78;28;8;1;0;7818
2024;ICD10-N63;    Nicht näher bez. Knoten in der Mamma (Brustdrüse);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;3;2;2;1;6;0;1;1;0;0;22;0;0;0;0;0;0;1;0;1;2;1;1;3;2;2;1;6;0;1;1;0;0;22
2024;ICD10-N64;    Sonstige Krankheiten der Mamma (Brustdrüse);4;0;0;0;1;3;5;9;9;7;5;5;4;8;5;3;2;1;2;0;0;0;73;1;0;2;1;7;34;102;157;255;349;326;337;345;342;264;202;128;84;56;21;2;4;3019;5;0;2;1;8;37;107;166;264;356;331;342;349;350;269;205;130;85;58;21;2;4;3092
2024;ICD10-N70-N77;  Entzündliche Krankh. der weiblichen Beckenorgane;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;63;60;145;358;513;1823;2217;2555;2811;2529;1913;1375;948;761;607;522;443;416;327;111;26;20541;18;63;60;145;358;513;1823;2217;2555;2811;2529;1913;1375;948;761;607;522;443;416;327;111;26;20541
2024;ICD10-N70;    Salpingitis und Oophoritis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;37;144;229;802;977;1080;1246;1143;840;534;283;183;117;89;43;29;14;4;0;7797;0;1;2;37;144;229;802;977;1080;1246;1143;840;534;283;183;117;89;43;29;14;4;0;7797
2024;ICD10-N71;    Entzündliche Kh. des Uterus,ausgenommen der Zervix;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;33;117;161;217;180;166;146;100;49;66;58;72;77;81;77;21;4;1643;0;0;0;0;18;33;117;161;217;180;166;146;100;49;66;58;72;77;81;77;21;4;1643
2024;ICD10-N72;    Entzündliche Krankheit der Cervix uteri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;14;20;49;67;84;87;70;37;30;16;20;24;10;6;0;0;541;0;0;0;0;4;3;14;20;49;67;84;87;70;37;30;16;20;24;10;6;0;0;541
2024;ICD10-N73;    Sonstige entzündliche Kh. im weiblichen Becken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;25;72;291;391;525;618;457;323;217;141;102;80;55;39;24;9;3;1;3384;0;1;2;8;25;72;291;391;525;618;457;323;217;141;102;80;55;39;24;9;3;1;3384
2024;ICD10-N74;    Entzündung im weiblichen Becken bei ao. klass. Kh.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-N75;    Krankheiten der Bartholin-Drüsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;43;60;262;292;321;300;257;195;140;91;54;34;28;22;23;9;3;3;2149;1;0;1;10;43;60;262;292;321;300;257;195;140;91;54;34;28;22;23;9;3;3;2149
2024;ICD10-N76;    Sonst. entzündliche Krankheit der Vagina und Vulva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;61;55;90;124;116;337;376;363;400;422;322;314;347;326;302;258;238;249;212;80;18;5027;17;61;55;90;124;116;337;376;363;400;422;322;314;347;326;302;258;238;249;212;80;18;5027
2024;ICD10-N77;    Vulvovaginale Ulzeration u. Entzündung b.ao.kl.Kh.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-N80-N98;  Nichtentzündl. Kh. des weiblichen Genitaltraktes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;52;87;1484;2806;2815;10138;13727;16869;18777;17791;15121;11869;11220;12497;11639;11646;8348;6252;2779;494;100;176553;42;52;87;1484;2806;2815;10138;13727;16869;18777;17791;15121;11869;11220;12497;11639;11646;8348;6252;2779;494;100;176553
2024;ICD10-N80;    Endometriose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;291;622;3800;6438;7675;7230;5699;3539;1456;469;211;134;94;43;21;10;0;0;37749;0;0;0;17;291;622;3800;6438;7675;7230;5699;3539;1456;469;211;134;94;43;21;10;0;0;37749
2024;ICD10-N81;    Genitalprolaps bei der Frau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;15;76;277;772;1513;1889;3029;5059;7206;7239;7777;5652;3959;1445;171;21;46104;0;1;0;0;1;2;15;76;277;772;1513;1889;3029;5059;7206;7239;7777;5652;3959;1445;171;21;46104
2024;ICD10-N82;    Fisteln mit Beteiligung des weibl. Genitaltraktes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;7;1;2;19;81;136;191;211;236;200;246;225;214;198;145;168;108;25;14;2437;1;4;5;7;1;2;19;81;136;191;211;236;200;246;225;214;198;145;168;108;25;14;2437
2024;ICD10-N83;    Nichtentzündl. Kh. d. Ovars,Tuba,Lig. latum uteri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;10;54;931;1708;1478;4241;4096;3977;3974;3730;3084;2233;1783;1644;1305;941;577;416;129;18;4;36364;31;10;54;931;1708;1478;4241;4096;3977;3974;3730;3084;2233;1783;1644;1305;941;577;416;129;18;4;36364
2024;ICD10-N84;    Polyp des weiblichen Genitaltraktes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;10;35;90;189;380;473;592;709;1010;1082;1010;947;679;547;247;36;4;8047;1;1;1;2;2;10;35;90;189;380;473;592;709;1010;1082;1010;947;679;547;247;36;4;8047
2024;ICD10-N85;    Sonst.nichtentzündl. Kh.d.Uterus,ausgenom.d.Zervix;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;18;71;175;425;638;754;947;915;731;650;615;598;433;332;159;29;3;7515;0;0;0;10;12;18;71;175;425;638;754;947;915;731;650;615;598;433;332;159;29;3;7515
2024;ICD10-N86;    Erosion und Ektropium der Cervix uteri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;6;7;4;13;9;5;3;2;4;1;1;3;3;1;0;66;0;0;0;1;0;0;3;6;7;4;13;9;5;3;2;4;1;1;3;3;1;0;66
2024;ICD10-N87;    Dysplasie der Cervix uteri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;35;104;391;432;403;335;362;284;212;141;75;47;14;1;0;2846;0;0;0;0;0;2;8;35;104;391;432;403;335;362;284;212;141;75;47;14;1;0;2846
2024;ICD10-N88;    Sonstige nichtentzündliche Kh. der Cervix uteri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;19;34;65;89;84;75;96;91;81;57;68;58;26;17;0;1;868;0;0;0;1;1;5;19;34;65;89;84;75;96;91;81;57;68;58;26;17;0;1;868
2024;ICD10-N89;    Sonstige nichtentzündliche Krankheiten der Vagina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;5;43;13;15;45;46;82;84;74;84;100;92;101;89;78;63;46;34;13;2;1124;2;13;5;43;13;15;45;46;82;84;74;84;100;92;101;89;78;63;46;34;13;2;1124
2024;ICD10-N90;    Sonst. nichtentzündliche Kh. d.Vulva u.d.Perineums;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;11;24;30;23;80;75;89;107;101;103;123;167;172;117;123;105;94;79;18;4;1654;3;6;11;24;30;23;80;75;89;107;101;103;123;167;172;117;123;105;94;79;18;4;1654
2024;ICD10-N91;    Ausgeblieb.,zu schwache o. zu seltene Menstruation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;4;8;10;8;9;9;2;0;0;1;0;0;0;0;0;0;0;58;0;0;0;1;6;4;8;10;8;9;9;2;0;0;1;0;0;0;0;0;0;0;58
2024;ICD10-N92;    Zu starke,zu häufige o. unregelmäßige Menstruation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;133;104;307;453;1131;2387;3486;3448;1905;272;23;4;3;4;1;3;0;1;13851;0;0;0;186;133;104;307;453;1131;2387;3486;3448;1905;272;23;4;3;4;1;3;0;1;13851
2024;ICD10-N93;    Sonstige abnorme Uterus- oder Vaginalblutung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15;8;13;21;29;110;153;200;333;332;280;208;102;82;82;102;76;122;121;41;24;2458;4;15;8;13;21;29;110;153;200;333;332;280;208;102;82;82;102;76;122;121;41;24;2458
2024;ICD10-N94;    Schmerz/Zustände i.Zh.m.weibl.Genitalorg./Menstr.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;247;585;493;1163;926;714;774;500;303;117;49;32;26;14;6;4;5;0;0;5963;0;2;3;247;585;493;1163;926;714;774;500;303;117;49;32;26;14;6;4;5;0;0;5963
2024;ICD10-N95;    Klimakterische Störungen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;8;92;438;777;700;531;561;431;466;405;141;22;4579;0;0;0;0;0;0;1;0;0;6;8;92;438;777;700;531;561;431;466;405;141;22;4579
2024;ICD10-N96;    Neigung zu habituellem Abort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;12;9;3;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;1;0;9;12;9;3;0;0;0;0;0;0;0;0;0;0;0;34
2024;ICD10-N97;    Sterilität der Frau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;194;831;1383;1146;327;32;0;7;1;0;0;0;0;0;0;0;3930;0;0;0;1;1;7;194;831;1383;1146;327;32;0;7;1;0;0;0;0;0;0;0;3930
2024;ICD10-N98;    Komplikationen i.Zusammenh. m. künstl. Befruchtung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;193;395;253;42;3;0;0;0;0;0;0;0;0;0;0;906;0;0;0;0;1;0;19;193;395;253;42;3;0;0;0;0;0;0;0;0;0;0;906
2024;ICD10-N99-N99;  Sonstige Krankheiten des Urogenitalsystems;2;64;84;56;25;22;117;131;145;139;132;203;241;411;662;778;942;783;772;366;63;6;6144;1;2;1;7;5;10;51;79;147;197;184;200;250;461;648;704;883;749;635;268;44;3;5529;3;66;85;63;30;32;168;210;292;336;316;403;491;872;1310;1482;1825;1532;1407;634;107;9;11673
2024;ICD10-N99;    Kh.d.Urogenitalsystems n.med.Maßnahmen,ao.n.klass.;2;64;84;56;25;22;117;131;145;139;132;203;241;411;662;778;942;783;772;366;63;6;6144;1;2;1;7;5;10;51;79;147;197;184;200;250;461;648;704;883;749;635;268;44;3;5529;3;66;85;63;30;32;168;210;292;336;316;403;491;872;1310;1482;1825;1532;1407;634;107;9;11673
2024;ICD10-O00-O99;Schwangerschaft, Geburt und Wochenbett;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;4746;13658;91863;215003;308038;188126;43245;2882;307;35;0;0;0;0;0;0;0;0;868152;0;0;0;249;4746;13658;91863;215003;308038;188126;43245;2882;307;35;0;0;0;0;0;0;0;0;868152
2024;ICD10-O00-O08;  Schwangerschaft mit abortivem Ausgang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;290;623;3628;7557;11090;9019;3626;317;32;4;0;0;0;0;0;0;0;0;36212;0;0;0;26;290;623;3628;7557;11090;9019;3626;317;32;4;0;0;0;0;0;0;0;0;36212
2024;ICD10-O00;    Extrauteringravidität;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;109;947;2505;3860;2589;679;43;3;0;0;0;0;0;0;0;0;0;10767;0;0;0;0;32;109;947;2505;3860;2589;679;43;3;0;0;0;0;0;0;0;0;0;10767
2024;ICD10-O01;    Blasenmole;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;29;30;41;36;25;12;14;1;0;0;0;0;0;0;0;0;195;0;0;0;0;3;4;29;30;41;36;25;12;14;1;0;0;0;0;0;0;0;0;195
2024;ICD10-O02;    Sonstige abnorme Konzeptionsprodukte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35;104;442;963;1452;1245;584;60;6;0;0;0;0;0;0;0;0;0;4893;0;0;0;2;35;104;442;963;1452;1245;584;60;6;0;0;0;0;0;0;0;0;0;4893
2024;ICD10-O03;    Spontanabort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;66;113;660;1304;1755;1583;742;59;5;1;0;0;0;0;0;0;0;0;6293;0;0;0;5;66;113;660;1304;1755;1583;742;59;5;1;0;0;0;0;0;0;0;0;6293
2024;ICD10-O04;    Ärztlich eingeleiteter Abort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;58;84;443;787;1285;1354;627;48;1;1;0;0;0;0;0;0;0;0;4699;0;0;0;11;58;84;443;787;1285;1354;627;48;1;1;0;0;0;0;0;0;0;0;4699
2024;ICD10-O05;    Sonstiger Abort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;18;108;213;299;241;108;11;1;0;0;0;0;0;0;0;0;0;1004;0;0;0;2;3;18;108;213;299;241;108;11;1;0;0;0;0;0;0;0;0;0;1004
2024;ICD10-O06;    Nicht näher bezeichneter Abort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57;123;739;1338;1901;1575;698;70;1;0;0;0;0;0;0;0;0;0;6506;0;0;0;4;57;123;739;1338;1901;1575;698;70;1;0;0;0;0;0;0;0;0;0;6506
2024;ICD10-O07;    Misslungene Aborteinleitung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;19;28;30;34;10;3;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;1;2;19;28;30;34;10;3;0;0;0;0;0;0;0;0;0;0;127
2024;ICD10-O08;    Komplik.n.Abort,Extrauteringrav.u.Molenschwanger.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35;66;241;389;467;362;153;11;1;1;0;0;0;0;0;0;0;0;1728;0;0;0;2;35;66;241;389;467;362;153;11;1;1;0;0;0;0;0;0;0;0;1728
2024;ICD10-O09-O09;  Schwangerschaftsdauer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-O09;    Schwangerschaftsdauer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-O10-O16;  Ödeme/Proteinurie/Hypert.(Schwangerschaft/Geburt);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;93;265;2228;5909;8705;6251;1877;216;41;5;0;0;0;0;0;0;0;0;25596;0;0;0;6;93;265;2228;5909;8705;6251;1877;216;41;5;0;0;0;0;0;0;0;0;25596
2024;ICD10-O10;    Schwangerschaftskompl.durch vorher best.Hypertonie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;163;515;904;818;315;27;8;1;0;0;0;0;0;0;0;0;2762;0;0;0;0;1;10;163;515;904;818;315;27;8;1;0;0;0;0;0;0;0;0;2762
2024;ICD10-O11;    Chronische Hypertonie mit aufgepr. Praeklampsie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;39;136;210;212;81;8;3;0;0;0;0;0;0;0;0;0;693;0;0;0;0;1;3;39;136;210;212;81;8;3;0;0;0;0;0;0;0;0;0;693
2024;ICD10-O12;    Gestationsödeme/Gestationsproteinurie o.Hypertonie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;24;150;315;335;171;51;4;2;0;0;0;0;0;0;0;0;0;1058;0;0;0;0;6;24;150;315;335;171;51;4;2;0;0;0;0;0;0;0;0;0;1058
2024;ICD10-O13;    Gestationshypertonie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;78;702;1875;2882;2102;607;69;12;2;0;0;0;0;0;0;0;0;8352;0;0;0;0;23;78;702;1875;2882;2102;607;69;12;2;0;0;0;0;0;0;0;0;8352
2024;ICD10-O14;    Präeklampsie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;51;142;1102;2905;4153;2786;786;107;15;2;0;0;0;0;0;0;0;0;12052;0;0;0;3;51;142;1102;2905;4153;2786;786;107;15;2;0;0;0;0;0;0;0;0;12052
2024;ICD10-O15;    Eklampsie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;3;31;64;98;67;16;0;0;0;0;0;0;0;0;0;0;0;290;0;0;0;3;8;3;31;64;98;67;16;0;0;0;0;0;0;0;0;0;0;0;290
2024;ICD10-O16;    Nicht näher bezeichnete Hypertonie der Mutter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;41;99;123;95;21;1;1;0;0;0;0;0;0;0;0;0;389;0;0;0;0;3;5;41;99;123;95;21;1;1;0;0;0;0;0;0;0;0;0;389
2024;ICD10-O20-O29;  Sonstige Schwangerschaftsbedingte Kh. der Mutter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;983;2642;14104;23787;25908;15017;3771;298;39;2;0;0;0;0;0;0;0;0;86616;0;0;0;65;983;2642;14104;23787;25908;15017;3771;298;39;2;0;0;0;0;0;0;0;0;86616
2024;ICD10-O20;    Blutung in der Frühschwangerschaft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;83;213;1147;2236;2792;1762;448;39;10;0;0;0;0;0;0;0;0;0;8733;0;0;0;3;83;213;1147;2236;2792;1762;448;39;10;0;0;0;0;0;0;0;0;0;8733
2024;ICD10-O21;    Übermäßiges Erbrechen während der Schwangerschaft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;232;850;4614;6569;5467;2362;426;36;10;0;0;0;0;0;0;0;0;0;20576;0;0;0;10;232;850;4614;6569;5467;2362;426;36;10;0;0;0;0;0;0;0;0;0;20576
2024;ICD10-O22;    Venenkh. u. Hämorrhoiden als Schwangersch.-Kompl.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;51;109;145;124;26;2;0;0;0;0;0;0;0;0;0;0;466;0;0;0;1;4;4;51;109;145;124;26;2;0;0;0;0;0;0;0;0;0;0;466
